Timestamp,Machine,Power,Mode,Execution,Program,Line,Sload,Xload,Yload,Zload,Aload,Bload,Cload,Tool,RPM,AlarmState,AlarmSeverity,Alarm,PartsCount,Feedrate
12/02/2009 19:21:32,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:21:43,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:21:53,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:03,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:13,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:24,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:34,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:44,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:22:54,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:05,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:15,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:25,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:35,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:46,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:23:56,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:06,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:16,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,1,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:27,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:37,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:47,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:24:58,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:08,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:18,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:28,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:39,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:49,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,52,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:25:59,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,52,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:26:09,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:26:20,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,52,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:26:30,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:26:40,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:26:50,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:01,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:11,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:21,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:31,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:42,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:27:52,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:02,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:12,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:23,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:33,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,52,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:43,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:28:53,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:04,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:14,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:24,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:35,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:45,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,51,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:29:55,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,6,52,0,,0,55,0,CLEARED,INFO,,,0
12/02/2009 19:30:05,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,5,51,0,,5,55,0,CLEARED,INFO,,,0
12/02/2009 19:30:16,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,2,15,43,0,,0,55,0,CLEARED,INFO,,,68.89833333
12/02/2009 19:30:26,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,3,22,58,,8,56,168,CLEARED,INFO,,,68.89833333
12/02/2009 19:30:36,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,2,40,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:30:47,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,8,43,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:30:57,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,10,36,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:07,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,35,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:17,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,35,1,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:28,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:38,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:48,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:31:58,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,1,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:32:09,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,1,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:32:19,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,34,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:32:29,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,23,5,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:32:39,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,16,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:32:50,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,16,1,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:00,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,2,13,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:10,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,17,0,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:20,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,14,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:31,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,12,2,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:41,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,4,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:33:51,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,4,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:01,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,4,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:12,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,3,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:22,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,3,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:32,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,10,7,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:43,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,14,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:34:53,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,2,5,14,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:03,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,0,14,43,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:13,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,0,12,43,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:24,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,7,9,43,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:34,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,0,8,43,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:44,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,6,13,4,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:35:54,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,28,3,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:05,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,29,3,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:15,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,28,4,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:25,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,28,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:35,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,28,4,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:46,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,28,2,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:36:56,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,29,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:06,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,29,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:16,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,9,27,5,45,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:27,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,3,13,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:37,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:47,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,5,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:37:57,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,3,56,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:38:08,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,3,53,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:38:18,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,2,40,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:38:28,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,1,6,40,0,,0,56,168,CLEARED,INFO,,,0.22
12/02/2009 19:38:38,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,9,9,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:38:48,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,19,2,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:38:59,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,21,2,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:39:09,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,4,22,3,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:39:19,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,21,2,44,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:39:29,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,17,3,46,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:39:40,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,4,20,2,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:39:50,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,21,0,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:00,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,5,22,2,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:10,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,4,18,3,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:20,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,1,6,4,46,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:31,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,6,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:41,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,13,3,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:40:51,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,6,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:02,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,6,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:12,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,8,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:22,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,6,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:32,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,6,46,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:42,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,5,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:41:52,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,6,46,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:42:03,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,6,47,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:42:13,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,4,56,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:42:23,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,4,55,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:42:33,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,4,56,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:42:43,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,6,52,0,,11,56,168,CLEARED,INFO,,,60.13166667
12/02/2009 19:42:54,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,5,39,0,,5,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:43:04,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,5,40,0,,5,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:43:14,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,3,5,39,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:43:24,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,3,5,40,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:43:34,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,1,57,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:43:45,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,6,3,57,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:43:55,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,5,2,37,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:44:05,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,9,3,55,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:44:15,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,3,39,0,,0,56,168,CLEARED,INFO,,,5.511666667
12/02/2009 19:44:26,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,11,4,55,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:44:36,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,2,56,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:44:46,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,9,3,35,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:44:56,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,10,3,57,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:06,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,3,3,39,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:17,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,10,3,56,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:27,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,2,57,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:37,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,7,3,50,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:47,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,8,2,56,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:45:57,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,4,3,39,0,,0,56,168,CLEARED,INFO,,,0.308333333
12/02/2009 19:46:08,m25751.nw.nos.boeing.com,ON,AUTOMATIC,EXECUTING,117Z2716-54_1-1,0,0,8,3,56,0,,0,56,168,CLEARED,INFO,,,0.308333333
